ts,condition,model,run,sample_id,prompt_tokens,completion_tokens,cost_usd
1787771170,naive,qwen3827b,1,S147,482,397,0.00120515
1787771173,naive,gpt56sol,1,S004,307,97,0.001584
1787771174,naive,gpt56sol,1,S012,354,107,0.001778
1787771174,naive,gpt56sol,1,S017,343,129,0.001976
1787771176,naive,gpt56sol,1,S024,431,94,0.001802
1787771178,naive,gpt56sol,1,S019,318,195,0.002586
1787771180,naive,gpt56sol,1,S032,328,189,0.002546
1787771183,naive,gpt56sol,1,S036,420,172,0.00256
1787771183,naive,gpt56sol,1,S042,330,107,0.00173
1787771185,naive,gpt56sol,1,S040,328,220,0.002856
1787771191,naive,gpt56sol,1,S043,342,216,0.002844
1787771192,naive,qwen3827b,1,S081,408,1052,0.002856
1787771195,naive,gpt56sol,1,S048,343,84,0.001526
1787771198,naive,gpt56sol,1,S045,340,415,0.00483
1787771199,naive,gpt56sol,1,S049,353,191,0.002616
1787771199,naive,gpt56sol,1,S044,331,221,0.002872
1787771200,naive,gpt56sol,1,S053,364,186,0.002588
1787771203,naive,gpt56sol,1,S059,423,158,0.002426
1787771203,naive,gpt56sol,1,S056,406,194,0.002752
1787771204,naive,gpt56sol,1,S061,370,111,0.00185
1787771206,naive,qwen3827b,1,S144,469,1441,0.00482225
1787771207,naive,qwen3827b,1,S109,491,2302,0.00758735
1787771223,naive,gpt56sol,1,S069,413,126,0.002086
1787771224,naive,gpt56sol,1,S068,393,236,0.003146
1787771225,naive,gpt56sol,1,S074,377,106,0.001814
1787771226,naive,gpt56sol,1,S076,398,138,0.002176
1787771228,naive,gpt56sol,1,S081,347,160,0.002294
1787771229,naive,gpt56sol,1,S079,364,163,0.002358
1787771230,naive,gpt56sol,1,S083,385,227,0.00304
1787771230,naive,gpt56sol,1,S084,393,229,0.003076
1787771230,naive,gpt56sol,1,S089,427,114,0.001994
1787771233,naive,gpt56sol,1,S109,430,108,0.00194
1787771234,naive,gpt56sol,1,S111,438,122,0.002096
1787771234,naive,gpt56sol,1,S093,363,141,0.002136
1787771235,naive,gpt56sol,1,S100,436,202,0.002892
1787771235,naive,gpt56sol,1,S112,408,193,0.002746
1787771235,naive,gpt56sol,1,S065,379,99,0.001748
1787771237,naive,gpt56sol,1,S116,438,147,0.002346
1787771237,naive,gpt56sol,1,S117,394,132,0.002108
1787771239,naive,gpt56sol,1,S132,408,124,0.002056
1787771239,naive,gpt56sol,1,S130,382,95,0.001714
1787771242,naive,gpt56sol,1,S123,433,376,0.004626
1787771243,naive,gpt56luna,1,S002,309,219,0.0003246
1787771245,naive,gpt56luna,1,S003,306,136,0.0002244
1787771246,naive,gpt56luna,1,S004,307,100,0.0001814
1787771246,naive,gpt56luna,1,S001,307,568,0.000743
1787771248,naive,gpt56luna,1,S012,354,116,0.00021
1787771250,naive,gpt56luna,1,S019,318,242,0.000354
1787771251,naive,gpt56luna,1,S017,343,385,0.0005306
1787771252,naive,gpt56luna,1,S024,431,190,0.0003142
1787771253,naive,gpt56luna,1,S032,328,259,0.0003764
1787771254,naive,qwen3827b,1,S061,426,12462,0.03195915
1787771256,naive,gpt56luna,1,S036,420,243,0.0003756
1787771257,naive,gpt56luna,1,S042,330,164,0.0002628
1787771257,naive,gpt56luna,1,S040,328,171,0.0002708
1787771257,naive,gpt56luna,1,S043,342,111,0.0002016
1787771259,naive,gpt56luna,1,S044,331,150,0.0002462
1787771260,naive,gpt56luna,1,S045,340,168,0.0002696
1787771261,naive,gpt56luna,1,S048,343,118,0.0002102
1787771261,naive,gpt56luna,1,S049,353,225,0.0003406
1787771263,naive,gpt56luna,1,S056,406,148,0.0002588
1787771264,naive,gpt56luna,1,S053,364,151,0.000254
1787771267,naive,gpt56luna,1,S059,423,445,0.0006186
1787771283,naive,gpt56luna,1,S068,393,150,0.0002586
1787771286,naive,gpt56luna,1,S074,377,112,0.0002098
1787771286,naive,gpt56sol,1,S137,,,
1787771286,naive,gpt56luna,1,S069,413,333,0.0004822
1787771287,naive,qwen3827b,1,S017,401,943,0.00256505
1787771288,naive,gpt56sol,1,S144,,,
1787771289,naive,gpt56sol,1,S147,,,
1787771290,naive,gpt56luna,1,S079,364,202,0.0003152
1787771290,naive,gpt56luna,1,S081,347,179,0.0002842
1787771291,naive,gpt56luna,1,S076,398,227,0.000352
1787771291,naive,gpt56luna,1,S084,393,208,0.0003282
1787771292,naive,gpt56luna,1,S089,427,190,0.0003134
1787771293,naive,gpt56luna,1,S083,385,306,0.0004442
1787771294,naive,gpt56luna,1,S100,436,216,0.0003464
1787771294,naive,gpt56luna,1,S111,438,197,0.000324
1787771295,naive,gpt56luna,1,S112,408,213,0.0003372
1787771297,naive,gpt56luna,1,S117,394,133,0.0002384
1787771297,naive,gpt56luna,1,S065,379,169,0.0002786
1787771297,naive,gpt56luna,1,S109,430,410,0.000578
1787771297,naive,gpt56luna,1,S061,370,344,0.0004868
1787771299,naive,gpt56luna,1,S123,433,326,0.0004778
1787771299,naive,gpt56luna,1,S132,408,196,0.0003168
1787771300,naive,gpt56luna,1,S137,435,192,0.0003174
1787771301,naive,qwen3827b,1,S137,498,2347,0.00662855
1787771302,naive,gpt56luna,1,S144,409,273,0.0004094
1787771316,naive,qwen38max,1,S084,,,
1787771317,naive,grok46,1,S003,511,907,0.006272
1787771322,naive,grok46,1,S002,515,1028,0.007006
1787771326,naive,grok46,1,S012,555,1067,0.00732
1787771340,naive,grok46,1,S004,512,1761,0.011398
1787771340,naive,gpt56luna,1,S093,,,
1787771344,naive,gpt56luna,1,S116,,,
1787771345,naive,gpt56luna,1,S130,,,
1787771348,naive,grok46,1,S019,523,1504,0.009878
1787771348,naive,gpt56luna,1,S147,,,
1787771348,naive,grok46,1,S024,632,1683,0.010786
1787771355,naive,grok46,1,S001,513,3058,0.019182
1787771357,naive,grok46,1,S042,534,754,0.0054
1787771358,naive,grok46,1,S032,530,1738,0.011296
1787771359,naive,grok46,1,S048,546,629,0.004674
1787771367,naive,grok46,1,S036,623,1219,0.008368
1787771370,naive,grok46,1,S043,542,1210,0.008152
1787771378,naive,grok46,1,S045,547,1322,0.008834
1787771380,naive,grok46,1,S059,624,1016,0.006768
1787771382,naive,grok46,1,S056,610,1314,0.008912
1787771383,naive,grok46,1,S017,548,3113,0.019582
1787771384,naive,grok46,1,S044,535,1627,0.01064
1787771385,naive,grok46,1,S049,555,1680,0.010998
1787771385,naive,grok46,1,S040,531,2429,0.015636
1787771386,naive,grok46,1,S061,574,814,0.00584
1787771388,naive,grok46,1,S053,571,1426,0.009506
1787771407,naive,grok46,1,S076,602,1266,0.008608
1787771411,naive,grok46,1,S065,585,2227,0.01434
1787771411,naive,grok46,1,S074,583,1378,0.009242
1787771419,naive,grok46,1,S079,570,1792,0.0117
1787771419,naive,grok46,1,S089,635,1039,0.007312
1787771420,naive,grok46,1,S069,613,1880,0.012314
1787771425,naive,grok46,1,S083,588,2430,0.01518
1787771429,naive,grok46,1,S093,575,977,0.00682
1787771430,naive,grok46,1,S068,598,2223,0.014342
1787771437,naive,grok46,1,S111,638,855,0.006214
1787771440,naive,grok46,1,S100,635,1647,0.01096
1787771444,naive,grok46,1,S117,601,930,0.006206
1787771449,naive,grok46,1,S130,588,839,0.006018
1787771451,naive,grok46,1,S116,649,1622,0.010838
1787771453,naive,grok46,1,S109,626,2368,0.015268
1787771458,naive,grok46,1,S112,608,2087,0.013546
1787771459,naive,grok46,1,S132,610,942,0.00668
1787771463,naive,grok46,1,S084,601,2861,0.018176
1787771465,naive,grok46,1,S147,624,916,0.006552
1787771479,naive,grok46,1,S123,638,2331,0.01507
1787771482,naive,grok46,1,S081,551,4317,0.026812
1787771491,naive,grok46,1,S144,607,2177,0.0137
1787771526,naive,grok46,1,S137,648,3784,0.023808
1787771551,naive,sonnet46,1,S083,430,85,0.002565
1787771551,naive,sonnet46,1,S061,416,71,0.002313
1787771551,naive,sonnet46,1,S084,439,81,0.002532
1787771552,naive,gpt52,1,S068,393,148,0.00275975
1787771553,naive,gpt52,1,S130,382,215,0.0036785
1787771553,naive,haiku45,1,S081,378,85,0.000803
1787771554,naive,haiku45,1,S123,472,89,0.000917
1787771555,naive,haiku45,1,S130,428,96,0.000908
1787771556,naive,haiku45,1,S137,506,81,0.000911
1787771557,naive,sonnet5,1,S042,532,128,0.002344
1787771558,naive,sonnet46,1,S147,468,79,0.002589
1787771558,naive,sonnet5,1,S059,698,88,0.002276
1787771558,naive,gpt52,1,S137,435,315,0.00517125
1787771559,naive,gpt52,1,S144,409,342,0.00550375
1787771559,naive,sonnet5,1,S068,630,96,0.00222
1787771560,naive,sonnet5,1,S074,598,83,0.002026
1787771561,naive,sonnet5,1,S111,696,100,0.002392
1787771561,naive,sonnet5,1,S132,660,89,0.00221
1787771562,naive,sonnet5,1,S144,681,72,0.002082
1787771562,naive,sonnet5,1,S147,701,76,0.002162
1787771563,naive,gpt56sol,1,S137,435,90,0.00177
1787771565,naive,gpt56sol,1,S147,422,91,0.001754
1787771565,naive,gpt56luna,1,S093,363,110,0.0002046
1787771565,naive,gpt56luna,1,S116,438,129,0.0002424
1787771568,naive,gpt56luna,1,S147,422,172,0.0002908
1787771568,naive,gpt56luna,1,S130,382,175,0.0002864
1787771570,naive,gpt56sol,1,S144,409,286,0.003678
1787771602,naive,qwen38max,1,S084,451,1396,0.009278
1787925777,naive,sonnet46,1,S014,331,59,0.001878
1787925778,naive,sonnet46,1,S005,326,76,0.002118
1787925778,naive,sonnet46,1,S009,380,74,0.00225
1787925778,naive,sonnet46,1,S008,330,68,0.00201
1787925778,naive,sonnet46,1,S007,328,67,0.001989
1787925778,naive,sonnet46,1,S015,402,84,0.002466
1787925778,naive,sonnet46,1,S006,353,71,0.002124
1787925778,naive,sonnet46,1,S011,370,77,0.002265
1787925779,naive,sonnet46,1,S013,436,84,0.002568
1787925779,naive,sonnet46,1,S010,373,100,0.002619
1787925780,naive,sonnet46,1,S016,374,62,0.002052
1787925780,naive,sonnet46,1,S020,349,67,0.002052
1787925781,naive,sonnet46,1,S022,376,76,0.002268
1787925781,naive,sonnet46,1,S018,348,98,0.002514
1787925781,naive,sonnet46,1,S026,336,82,0.002238
1787925781,naive,sonnet46,1,S021,418,88,0.002574
1787925781,naive,sonnet46,1,S023,382,91,0.002511
1787925782,naive,sonnet46,1,S028,360,74,0.00219
1787925782,naive,sonnet46,1,S027,354,103,0.002607
1787925782,naive,sonnet46,1,S025,342,125,0.002901
1787925783,naive,sonnet46,1,S029,360,68,0.0021
1787925783,naive,sonnet46,1,S030,352,88,0.002376
1787925783,naive,sonnet46,1,S031,357,80,0.002271
1787925784,naive,sonnet46,1,S034,363,79,0.002274
1787925784,naive,sonnet46,1,S037,370,65,0.002085
1787925785,naive,sonnet46,1,S033,462,95,0.002811
1787925785,naive,sonnet46,1,S038,354,87,0.002367
1787925785,naive,sonnet46,1,S041,375,76,0.002265
1787925786,naive,sonnet46,1,S039,461,116,0.003123
1787925786,naive,sonnet46,1,S047,389,78,0.002337
1787925786,naive,sonnet46,1,S050,355,73,0.00216
1787925786,naive,sonnet46,1,S046,366,81,0.002313
1787925786,naive,sonnet46,1,S052,358,67,0.002079
1787925787,naive,sonnet46,1,S051,366,72,0.002178
1787925788,naive,sonnet46,1,S058,358,80,0.002274
1787925788,naive,sonnet46,1,S060,413,77,0.002394
1787925788,naive,sonnet46,1,S057,360,89,0.002415
1787925789,naive,sonnet46,1,S055,438,93,0.002709
1787925834,naive,sonnet46,1,S035,,,
1787925835,naive,sonnet46,1,S054,,,
1787925837,naive,sonnet46,1,S062,,,
1787925837,naive,sonnet46,1,S064,,,
1787925838,naive,sonnet46,1,S063,,,
1787925838,naive,sonnet46,1,S066,,,
1787925839,naive,sonnet46,1,S067,,,
1787925839,naive,sonnet46,1,S070,,,
1787925839,naive,sonnet46,1,S072,,,
1787925840,naive,sonnet46,1,S071,,,
1787925840,decomposed,sonnet46,1,S012,,,
1787925840,decomposed,sonnet46,1,S004,,,
1787925840,decomposed,sonnet46,1,S017,,,
1787925841,decomposed,sonnet46,1,S019,,,
1787925842,naive,sonnet46,1,S085,458,87,0.002679
1787925842,naive,sonnet46,1,S073,434,84,0.002562
1787925842,naive,sonnet46,1,S088,492,85,0.002751
1787925843,naive,sonnet46,1,S086,440,100,0.00282
1787925843,naive,sonnet46,1,S087,472,93,0.002811
1787925844,naive,sonnet46,1,S075,425,89,0.00261
1787925844,decomposed,sonnet46,1,S032,2263,160,0.009189
1787925845,naive,sonnet46,1,S090,393,69,0.002214
1787925845,decomposed,sonnet46,1,S036,2360,169,0.009615
1787925845,naive,sonnet46,1,S095,448,82,0.002574
1787925848,naive,sonnet46,1,S098,542,101,0.003141
1787925849,decomposed,sonnet46,1,S043,2271,194,0.009723
1787925850,naive,sonnet46,1,S094,440,75,0.002445
1787925852,naive,sonnet46,1,S099,482,88,0.002766
1787925852,naive,sonnet46,1,S096,455,88,0.002685
1787925853,naive,sonnet46,1,S097,423,83,0.002514
1787925853,decomposed,sonnet46,1,S044,2269,158,0.009177
1787925853,decomposed,sonnet46,1,S042,2260,146,0.00897
1787925854,naive,sonnet46,1,S103,482,78,0.002616
1787925854,naive,sonnet46,1,S102,437,89,0.002646
1787925888,naive,sonnet46,1,S077,,,
1787925888,naive,sonnet46,1,S078,,,
1787925888,naive,sonnet46,1,S080,,,
1787925889,naive,sonnet46,1,S082,,,
1787925891,decomposed,sonnet46,1,S024,,,
1787925892,decomposed,sonnet46,1,S040,,,
1787925893,naive,sonnet46,1,S091,,,
1787925893,naive,sonnet46,1,S092,,,
1787925901,naive,sonnet46,1,S101,,,
1787925903,naive,sonnet46,1,S104,,,
1787925904,naive,sonnet46,1,S118,471,84,0.002673
1787925904,decomposed,sonnet46,1,S045,,,
1787925904,decomposed,sonnet46,1,S048,,,
1787925905,naive,sonnet46,1,S106,,,
1787925905,naive,sonnet46,1,S105,,,
1787925906,naive,sonnet46,1,S108,443,87,0.002634
1787925906,naive,sonnet46,1,S107,486,98,0.002928
1787925906,naive,sonnet46,1,S120,484,87,0.002757
1787925907,naive,sonnet46,1,S122,481,78,0.002613
1787925907,decomposed,sonnet46,1,S056,2342,143,0.009171
1787925908,decomposed,sonnet46,1,S059,2360,163,0.009525
1787925908,naive,sonnet46,1,S113,496,111,0.003153
1787925909,naive,sonnet46,1,S121,483,116,0.003189
1787925910,naive,sonnet46,1,S125,460,101,0.002895
1787925910,naive,sonnet46,1,S124,425,104,0.002835
1787925910,naive,sonnet46,1,S127,432,97,0.002751
1787925910,decomposed,sonnet46,1,S053,2289,139,0.008952
1787925911,decomposed,sonnet46,1,S049,2286,162,0.009288
1787925911,naive,sonnet46,1,S114,624,78,0.003042
1787925912,decomposed,sonnet46,1,S065,2326,148,0.009198
1787925912,naive,sonnet46,1,S131,534,74,0.002712
1787925913,naive,sonnet46,1,S110,444,81,0.002547
1787925944,naive,sonnet46,1,S115,,,
1787925957,naive,sonnet46,1,S119,,,
1787925958,decomposed,sonnet46,1,S061,,,
1787925959,naive,sonnet46,1,S128,,,
1787925959,naive,sonnet46,1,S129,,,
1787925960,naive,sonnet46,1,S126,,,
1787925961,naive,sonnet46,1,S133,,,
1787925961,decomposed,sonnet46,1,S068,,,
1787925961,naive,sonnet46,1,S134,,,
1787925961,decomposed,sonnet46,1,S069,,,
1787925962,naive,sonnet46,1,S135,,,
1787925962,naive,sonnet46,1,S142,431,66,0.002283
1787925962,naive,sonnet46,1,S141,512,75,0.002661
1787925962,naive,sonnet46,1,S143,455,73,0.00246
1787925962,naive,sonnet46,1,S139,448,98,0.002814
1787925963,decomposed,sonnet46,1,S074,,,
1787925963,naive,sonnet46,1,S136,,,
1787925963,naive,sonnet46,1,S145,501,88,0.002823
1787925964,naive,sonnet46,1,S146,461,62,0.002313
1787925964,naive,sonnet46,1,S138,,,
1787925965,naive,sonnet46,1,S148,514,79,0.002727
1787925965,decomposed,sonnet46,1,S081,2277,154,0.009141
1787925965,naive,sonnet46,1,S149,476,89,0.002763
1787925965,naive,sonnet46,1,S150,406,93,0.002613
1787925965,naive,sonnet46,1,S140,467,102,0.002931
1787925966,naive,gpt52,1,S006,326,123,0.0022925
1787925966,decomposed,sonnet46,1,S079,2304,185,0.009687
1787925967,decomposed,sonnet46,1,S076,2329,148,0.009207
1787925967,decomposed,sonnet46,1,S083,2328,173,0.009579
1787925967,naive,gpt52,1,S008,305,152,0.00266175
1787925967,naive,gpt52,1,S010,336,152,0.002716
1787925968,naive,gpt52,1,S005,302,149,0.0026145
1787925968,naive,gpt52,1,S009,347,143,0.00260925
1787925968,naive,gpt52,1,S014,307,79,0.00164325
1787925969,decomposed,sonnet46,1,S084,2337,155,0.009336
1787925969,naive,gpt52,1,S015,355,155,0.00279125
1787925969,naive,gpt52,1,S013,404,132,0.002555
1787925969,naive,gpt52,1,S007,304,220,0.003612
1787925969,naive,gpt52,1,S016,345,114,0.00219975
1787925970,naive,gpt52,1,S011,339,217,0.00363125
1787925971,naive,gpt52,1,S018,322,125,0.0023135
1787925971,decomposed,sonnet46,1,S100,2382,173,0.009741
1787925972,naive,gpt52,1,S021,385,118,0.00232575
1787925973,naive,gpt52,1,S027,324,135,0.002457
1787925973,naive,gpt52,1,S020,316,209,0.003479
1787925973,naive,gpt52,1,S022,341,205,0.00346675
1787925973,naive,gpt52,1,S026,313,171,0.00294175
1787925973,decomposed,sonnet46,1,S109,2373,152,0.009399
1787925973,naive,gpt52,1,S025,317,163,0.00283675
1787925975,naive,gpt52,1,S028,327,146,0.00261625
1787925976,naive,gpt52,1,S023,342,307,0.0048965
1787925976,decomposed,sonnet46,1,S111,2391,175,0.009798
1787925977,decomposed,sonnet46,1,S093,2314,181,0.009657
1787925980,decomposed,sonnet46,1,S116,2399,160,0.009597
1787926016,decomposed,sonnet46,1,S089,,,
1787926021,naive,gpt52,1,S029,,,
1787926022,naive,gpt52,1,S030,,,
1787926023,naive,gpt52,1,S031,,,
1787926024,naive,gpt52,1,S034,,,
1787926024,naive,gpt52,1,S033,,,
1787926024,naive,gpt52,1,S035,,,
1787926024,naive,gpt52,1,S037,,,
1787926024,decomposed,sonnet46,1,S112,,,
1787926024,naive,gpt52,1,S038,,,
1787926025,naive,gpt52,1,S039,,,
1787926026,naive,gpt52,1,S051,337,107,0.00208775
1787926026,naive,gpt52,1,S047,359,186,0.00323225
1787926027,naive,gpt52,1,S041,,,
1787926027,naive,gpt52,1,S052,325,118,0.00222075
1787926028,naive,gpt52,1,S054,341,148,0.00266875
1787926028,decomposed,sonnet46,1,S132,2348,157,0.009399
1787926029,decomposed,sonnet46,1,S117,,,
1787926029,naive,gpt52,1,S055,402,149,0.0027895
1787926030,naive,gpt52,1,S058,331,185,0.00316925
1787926030,naive,gpt52,1,S063,389,133,0.00254275
1787926031,naive,gpt52,1,S064,346,166,0.0029295
1787926031,decomposed,sonnet46,1,S123,,,
1787926031,naive,gpt52,1,S062,335,140,0.00254625
1787926032,naive,gpt52,1,S050,328,134,0.00245
1787926033,decomposed,sonnet46,1,S137,2405,189,0.01005
1787926033,decomposed,sonnet46,1,S144,2369,158,0.009477
1787926034,naive,gpt52,1,S067,381,141,0.00264075
1787926034,decomposed,sonnet46,1,S147,2366,131,0.009063
1787926034,naive,gpt52,1,S057,333,195,0.00331275
1787926035,naive,gpt52,1,S071,389,135,0.00257075
1787926035,naive,gpt52,1,S060,367,342,0.00543025
1787926035,naive,gpt52,1,S073,393,140,0.00264775
1787926035,decomposed,sonnet46,1,S130,2327,147,0.009186
1787926037,naive,gpt52,1,S066,355,152,0.00274925
1787926038,naive,gpt52,1,S075,380,159,0.002891
1787926039,naive,gpt52,1,S072,380,407,0.006363
1787926040,naive,gpt52,1,S070,373,182,0.00320075
1787926041,decomposed,gpt52,1,S012,2073,222,0.00673575
1787926047,naive,gpt52,1,S077,448,248,0.004256
1787926068,naive,gpt52,1,S091,404,186,0.003311
1787926071,naive,gpt52,1,S046,,,
1787926084,decomposed,gpt52,1,S004,,,
1787926084,decomposed,gpt52,1,S017,,,
1787926085,naive,gpt52,1,S078,,,
1787926085,naive,gpt52,1,S080,,,
1787926086,naive,gpt52,1,S085,,,
1787926086,naive,gpt52,1,S082,,,
1787926086,decomposed,gpt52,1,S019,,,
1787926088,naive,gpt52,1,S086,,,
1787926088,naive,gpt52,1,S087,,,
1787926089,naive,gpt52,1,S096,394,133,0.0025515
1787926089,naive,gpt52,1,S098,455,120,0.00247625
1787926090,naive,gpt52,1,S088,,,
1787926090,naive,gpt52,1,S095,393,227,0.00386575
1787926090,naive,gpt52,1,S097,382,131,0.0025025
1787926091,naive,gpt52,1,S090,,,
1787926092,decomposed,gpt52,1,S040,2047,304,0.00521745
1787926092,naive,gpt52,1,S092,519,310,0.00524825
1787926092,decomposed,gpt52,1,S024,,,
1787926093,naive,gpt52,1,S101,447,158,0.00299425
1787926094,naive,gpt52,1,S105,413,184,0.00329875
1787926094,naive,gpt52,1,S103,427,217,0.00378525
1787926095,decomposed,gpt52,1,S036,2139,498,0.00809445
1787926096,naive,gpt52,1,S102,388,192,0.003367
1787926097,naive,gpt52,1,S110,402,162,0.0029715
1787926098,naive,gpt52,1,S106,406,347,0.0055685
1787926099,naive,gpt52,1,S107,424,353,0.005684
1787926099,decomposed,gpt52,1,S044,2050,169,0.0033327
1787926099,decomposed,gpt52,1,S042,2049,275,0.00481495
1787926099,naive,gpt52,1,S114,539,219,0.00400925
1787926100,naive,gpt52,1,S104,428,215,0.003759
1787926100,decomposed,gpt52,1,S043,2061,320,0.00546595
1787926102,naive,gpt52,1,S099,425,326,0.00530775
1787926122,naive,gpt52,1,S094,,,
1787926134,decomposed,gpt52,1,S032,,,
1787926143,naive,gpt52,1,S108,,,
1787926145,decomposed,gpt52,1,S053,2083,232,0.00427245
1787926145,naive,gpt52,1,S113,,,
1787926147,naive,gpt52,1,S115,,,
1787926148,naive,gpt52,1,S118,,,
1787926148,decomposed,gpt52,1,S056,2125,160,0.00333795
1787926149,naive,gpt52,1,S119,,,
1787926149,naive,gpt52,1,S126,371,199,0.00343525
1787926149,decomposed,gpt52,1,S048,,,
1787926150,naive,gpt52,1,S127,390,191,0.0033565
1787926150,naive,gpt52,1,S120,,,
1787926150,decomposed,gpt52,1,S045,,,
1787926150,naive,gpt52,1,S121,,,
1787926151,naive,gpt52,1,S122,,,
1787926152,naive,gpt52,1,S129,402,170,0.0030835
1787926152,naive,gpt52,1,S124,,,
1787926152,decomposed,gpt52,1,S049,,,
1787926153,naive,gpt52,1,S133,410,175,0.0031675
1787926154,naive,gpt52,1,S135,449,179,0.00329175
1787926154,naive,gpt52,1,S138,399,125,0.00244825
1787926155,naive,gpt52,1,S131,453,267,0.00453075
1787926156,naive,gpt52,1,S128,458,130,0.0026215
